"id","japanese"
"2683","作業日　：　2001/5/17"
"2684","作業担当者　：　日電二郎"
"2685","該当コンテンツがありません"
"2686","作業担当者"
"2687","作業日"
"2688","作業予定期間"
"2689","右クリックメニュー"
"2690","メンバー情報"
"2691","火"
"2692","水"
"2693","木"
"2694","金"
"2695","土"
"2696","関連付け"
"2697","入力"
"2698","参照  "
"2699","編集  "
"2700","保存  "
"2701","ｺﾒﾝﾄ  "
"2702","作業"
"2703","影響参照"
"2704","影響範囲から除外"
"2705","再編集許可依頼取り消し"
"2706","選択した%1個のコンテンツ間に関連付けを設定します。よろしいですか？"
"2707","選択したコンテンツを影響範囲から除外します。よろしいですか？"
"2708","個人状況報告"
"2709","概要・体制・スケジュール"
"2710","プロジェクト名<%1>プロジェクトコード<%2>"
"2711","このメールはProcessDirectorからの自動返信メールです。"
"2712","メール報告を受信しましたが、内容に以下の誤りがあるため処理できませんでした。"
"2713","  ● "
"2714","送信されたメールを返送します。"
"2715","ご確認の上、再度、メール報告を行ってください。"
"2716","<--- ここから、受信メール --->"
"2717","作業ファイル(%1)が見つからないため、メールの送信に失敗しました。処理中に削除された可能性があります。"
"2718","<--- ここまで、受信メール --->"
"2719","メールの送信に失敗しました。"
"2720","サーバ名<%1:%2>ユーザ名<%3> メールサーバにアクセスできませんでした。"
"2721","メールFrom情報の取得に失敗しました。"
"2722","メールの削除に失敗しました。"
"2723","メールの取得に失敗しました。"
"2724","プロジェクト<%1>には、使用されたメールアドレスと要員情報のメールアドレスが一致する要員がいませんでした。"
"2725","作業ファイル(%1)が見つかりません。処理中に削除された可能性があります。"
"2726","プロジェクト<%1>には、使用されたメールアドレスの要員では報告書の登録はできません。"
"2727","システムエラーが発生しました。詳細はシステム管理者に問い合わせてください。"
"2728","(代行 %1<%2>)"
"2729","%1さんのメール報告には、以下の問題があったため、登録が行えませんでした。"
"2730","なお、報告者にはエラーメールを自動返信しました。"
"2731","%1さんのメール報告を処理しました。"
"2732","データベース(T_Report_Report)のエラーにより状況報告書の登録に失敗しました。"
"2733","データベース(T_Report_Report2)のエラーにより状況報告書の登録に失敗しました。"
"2734","データベースのエラーにより評価情報の登録に失敗しました。"
"2735","テーブル名(T_Prj_OrderInfo)"
"2736","テーブル名(T_ReportAdd_ItemDate)"
"2737","データベース(T_Act_Report)のエラーにより状況報告代理情報の登録に失敗しました。"
"2738","データベース(T_Prj_Info)のエラーにより状況報告情報の登録に失敗しました。"
"2739","データベース(T_DocMng_Info)のエラーにより文書番号の登録に失敗しました。"
"2740","データベース(T_DocMng_Relation)のエラーにより文書番号の登録に失敗しました。"
"2741","データベース(T_Report_GTS)のエラーにより概要・体制・スケジュールの登録に失敗しました。"
"2742","データベース(T_Act_GTS)のエラーにより概要・体制・スケジュール代理情報の登録に失敗しました。"
"2743","データベース(T_Prj_Info)のエラーにより概要・体制・スケジュール情報の登録に失敗しました。"
"2744","%1(代行 %2)"
"2745","%1さんには%2を登録する権限がありません。"
"2746","異なるプロジェクト用のテンプレートファイルが指定されています。対象プロジェクトのテンプレートファイルで登録してください。"
"2747","対象期間：開始日の項目情報がファイルにありません。"
"2748","対象期間：開始日は必須項目です。値を入力してください。"
"2749","対象期間：終了日の項目情報がファイルにありません。"
"2750","対象期間：終了日は必須項目です。値を入力してください。"
"2751","報告日の項目情報がファイルにありません。"
"2752","報告日は必須項目です。値を入力してください。"
"2753","プロジェクト状況概要 (テキスト)の項目情報がファイルにありません。"
"2754","プロジェクト状況概要 (テキスト)は必須項目です。値を入力してください。"
"2755","作業状況 (テキスト)の項目情報がファイルにありません。"
"2756","作業状況 (テキスト)は必須項目です。値を入力してください。"
"2757","今後の予定 (テキスト)の項目情報がファイルにありません。"
"2758","今後の予定 (テキスト)は必須項目です。値を入力してください。"
"2759","問題点と提案する解決法 (テキスト)の項目情報がファイルにありません。"
"2760","問題点と提案する解決法 (テキスト)は必須項目です。値を入力してください。"
"2761","概要 (テキスト)の項目情報がファイルにありません。"
"2762","概要 (テキスト)は必須項目です。値を入力してください。"
"2763","体制 (テキスト)の項目情報がファイルにありません。"
"2764","体制 (テキスト)は必須項目です。値を入力してください。"
"2765","スケジュール (テキスト)の項目情報がファイルにありません。"
"2766","報告日の内容が誤っています。正しい値を入力してください。"
"2767","対象期間(開始日)の内容が誤っています。正しい値を入力してください。"
"2768","対象期間(終了日)の内容が誤っています。正しい値を入力してください。"
"2769","ファイルに入力されているe-mailの文字数が制限を超えています。120バイトを超えない文字列を入力してください。"
"2770","ファイルに入力されているTELの文字数が制限を超えています。20バイトを超えない文字列を入力してください。"
"2771","文書メール"
"2772","ファイルに入力されている%1の文字数が制限を超えています。40バイトを超えない文字列を入力してください。"
"2773","ファイルに設定されている金額レートが、報告プロジェクトと異なります。最新のテンプレートファイルで登録してください。"
"2774","ファイルに設定されている規模レートが、報告プロジェクトと異なります。最新のテンプレートファイルで登録してください。"
"2775","重要度（重要度)"
"2776","定性評価：総合(評価)"
"2777","定性評価：客先(評価)"
"2778","定性評価：品質(評価)"
"2779","定性評価：性能(評価)"
"2780","定性評価：要員(評価)"
"2781","定性評価：費用(評価)"
"2782","定性評価：納期(評価)"
"2783","定性評価：障害(評価)"
"2784","ファイルに入力されている投入実績原価の内容が誤っています。正しい数値を入力してください。"
"2785","ファイルに入力されている投入実績原価の値が制限を超えています。"
"2786","%1桁を超えない値を入力してください。"
"2787","ファイルに入力されている実績規模の内容が誤っています。正しい数値を入力してください。"
"2788","ファイルに入力されている実績規模の値が制限を超えています。"
"2789","課題状況：発生数"
"2790","課題状況：完了数"
"2791","バグ状況：上流：摘出目標数"
"2792","バグ状況：上流：摘出実績数"
"2793","バグ状況：上流：未解決数"
"2794","バグ状況：下流：摘出目標数"
"2795","バグ状況：下流：摘出実績数"
"2796","バグ状況：下流：未解決数"
"2797","バグ状況：出荷後：摘出目標数"
"2798","バグ状況：出荷後：摘出実績数"
"2799","バグ状況：出荷後：未解決数"
"2800","テスト状況：予定数"
"2801","テスト状況：消化数"
"2802","%1の内容が誤っています。%2の内一つを入力してください。"
"2803","%1の内容が誤っています。正しい値を入力してください。"
"2804","%1の内容が誤っています。負数は入力できません。"
"2805","%1の内容が誤っています。小数は入力できません。"
"2806","%1の内容が誤っています。%2桁を超えない値を入力してください。"
"2807","ファイルのプロジェクト名が報告プロジェクトと異なるため、プロジェクト名を「%1」に置き換えました。"
"2808","ファイルの所属部門が報告者と異なるため、所属部門を「%1」に置き換えました。"
"2809","ファイルの報告者が報告者と異なるため、報告者を「%1」に置き換えました。"
"2810","＋"
"2811","．"
"2812","０"
"2813","１"
"2814","２"
"2815","３"
"2816","４"
"2817","５"
"2818","６"
"2819","７"
"2820","８"
"2821","９"
"2822","%1行目"
"2823","%1列目"
"2824","正しいテンプレートファイルではありません。"
"2825","登録情報が指定範囲外に入力されています。"
"2826","%1で始まる行が正しくありません。"
"2827","登録情報が指定範囲外に入力されています。3列目に入力してください。"
"2828","使用できないバージョンのテンプレートが指定されました。"
"2829","未設定"
"2830","最重要"
"2831","戦略"
"2832","監視"
"2833","* 対象期間：開始日 (YYYY/MM/DD)"
"2834","* 対象期間：終了日 (YYYY/MM/DD)"
"2835","* 報告日 (YYYY/MM/DD)"
"2836","重要度 （重要度)"
"2837","定性評価：総合 (評価)"
"2838","定性評価：客先 (評価)"
"2839","定性評価：品質 (評価)"
"2840","定性評価：性能 (評価)"
"2841","定性評価：要員 (評価)"
"2842","定性評価：費用 (評価)"
"2843","定性評価：納期 (評価)"
"2844","定性評価：障害 (評価)"
"2845","投入実績原価 "
"2846","実績規模 "
"2847","課題状況：発生数 (整数)"
"2848","課題状況：完了数 (整数)"
"2849","バグ状況：上流：摘出目標数 (整数)"
"2850","バグ状況：上流：摘出実績数 (整数)"
"2851","バグ状況：上流：未解決数 (整数)"
"2852","バグ状況：下流：摘出目標数 (整数)"
"2853","バグ状況：下流：摘出実績数 (整数)"
"2854","バグ状況：下流：未解決数 (整数)"
"2855","バグ状況：出荷後：摘出目標数 (整数)"
"2856","バグ状況：出荷後：摘出実績数 (整数)"
"2857","バグ状況：出荷後：未解決数 (整数)"
"2858","テスト状況：予定数 (整数)"
"2859","テスト状況：消化数 (整数)"
"2860","* プロジェクト状況概要 (テキスト)"
"2861","* 作業状況 (テキスト)"
"2862","* 今後の予定 (テキスト)"
"2863","* 問題点と提案する解決法 (テキスト)"
"2864","* 概要 (テキスト)"
"2865","* 体制 (テキスト)"
"2866","* スケジュール (テキスト)"
"2867","連絡先：E-mail"
"2868","連絡先：TEL"
"2869","連絡先：備考"
"2870","プロジェクト状況報告"
"2871","プロジェクト状況および概要・体制・スケジュール報告"
"2872","概要・体制・スケジュール報告"
"2873","メール再送信要求から%1時間経ちましたがメールが届きません。"
"2874","メール送信元のメール処理が行われているかを確認してください。"
"2875","メール番号%1%2"
"2876","メール処理エラー "
"2877","メール処理の情報に問題があります。"
"2878","メール番号%1%2=%3"
"2879","メール処理の準備完了時刻から%1時間経ちましたが、メールを処理できませんでした"
"2880","メール処理に問題がないかを確認してください。"
"2881","メール処理エラー"
"2882","メール処理の情報に問題があります。メール番号%1%2=%3"
"2883","関連メールの受信待ち時刻から%1時間経ちましたがメールが処理できませんでした"
"2884","ReGetCheckPointでエラーが発生しました。詳細"
"2885","%1と%2の値が取得できない"
"2886","%1での値が取得できない"
"2887","%1の値に問題がある。"
"2888","%1の%2でエラーが発生した. "
"2889","このメールはデータマネージャからの自動返信メールです。"
"2890","メールを受信しましたが、内容に以下の誤りがあるため処理できませんでした。"
"2891","指定プロジェクトには、使用されたメールアドレスと要員情報のメールアドレスが一致する要員がいませんでした。"
"2892","<%1>さんのメール報告には、"
"2893","%1<%2>さんのメール報告には、"
"2894","以下の問題があったため、登録が行えませんでした。"
"2895","%1<%2>さんのメール報告を処理しました。"
"2896","システムエラー"
"2897","ユーザエラー"
"2898","ワーニング"
"2899","レポート"
"2900","情報"
"2901","処理状況レベル1"
"2902","処理状況レベル2"
"2903","コンテンツを必ずコピーする"
"2904","メール通知(異常時に通知)"
"2905","メール通知(正常も通知)"
"2906","APOPを使用しない"
"2907","未到着のメールを無視する"
"2908","メール取得のみ"
"2909","データマネージャ一括取得ツールが、すでに起動されているので、終了します。"
"2910","ファイルからの入力が完了しました。"
"2911","%1個のファイルセットが見つかりました"
"2912","ファイルからの登録を開始しますか？"
"2913","データマネージャ一括取得ツール"
"2914","ファイル入力"
"2915","入力フォルダを指定してOKボタンを押してください"
"2916","フォルダが指定されていません。"
"2917","入力フォルダ名設定"
"2918","本メールは、データマネージャ一括取得ツールからのメールです。"
"2919","総メール数=[%1]"
"2920","総バイト数=[%1]"
"2921","取得したメールに問題があります。"
"2922","データマネージャがサポートしていない形式です。"
"2923","データマネージャの処理対象外の内容です。"
"2924","データマネージャが認識できないフォーマットです。"
"2925","データマネージャがサポートしていないプロトコルです。"
"2926","コマンド格納ファイルが作成できません。"
"2927","SQL文格納ファイルが作成できません。"
"2928","実ファイル名格納ファイルが作成できません。"
"2929","実ファイル格納ファイルが作成できません。"
"2930","オリジナルファイル名格納ファイルが作成できません。"
"2931","メール再送信失敗"
"2932","制御ファイルが存在しません"
"2933","メール再送信成功"
"2934","SQL文格納ファイルが読み込めません。"
"2935","詳細エラー:%1  ファイル名:%2"
"2936","SQL文の実行が失敗しました。"
"2937","詳細エラー:0x%1  ファイル名:%2"
"2938","実ファイル名格納ファイルが読み込めません。"
"2939","実ファイルの登録に失敗しました。"
"2940","入力ファイル名:%1  登録ファイル名:%2"
"2941","SQL格納ファイルが読み込めません。"
"2942","SQLの実行が失敗しました。"
"2943","オリジナルファイル名格納ファイルが読み込めません。"
"2944","オリジナルファイル名格納ファイルがみつかりません。"
"2945","SQLファイルが読み込めません。"
"2946","未サポートのコマンド名です。"
"2947","コマンド名:%1"
"2948","サポート外のコマンド名です。"
"2949","エントリの情報が取得できません。"
"2950","再送要求に失敗しました。"
"2951","エント名:%1 番号:%2 原因:%3"
"2952","エントリ:%1-%2 %3-%4  Warning:メール番号 %5 が未処理です"
"2953","エントリ:%1-%2 %3-%4-%5,%6 は処理済です。エントリを削除します"
"2954","エントリ:%1-%2 %3-%4-%5,%6 Warning:メール番号 %7 が未処理です"
"2955","エントリ:"
"2956","コマンドファイルが読み込めません。"
"2957","コンテンツ設定格納ファイルが読み込めません。"
"2958","コンテンツラベル格納ファイルが読み込めません。"
"2959","コンテンツのラベルを登録できません。"
"2960","ラベル名:%1"
"2961","ConHisIDを作成できません。"
"2962","構成管理ツールのオープンに失敗しました。"
"2963","構成管理ツール種類:%1"
"2964","実ファイルのコピーに失敗しました。"
"2965","コピーファイル名:%1  登録ファイル名:%2"
"2966","実フォルダの登録に失敗しました。"
"2967","入力ファイル名:%1  登録フォルダ:%2"
"2968","引数が足りません"
"2969","サーバ(%1)にテーブル(%2)がないため本テーブルは複製を行いません。"
"2970","テーブル(%1)の列数がサーバ間で異なっているため本テーブルは複製を行いません。"
"2971","テーブル(%1)の列数がサーバ間で異なっています。"
"2972","%1より%2へ複製に成功しました"
"2973","%1 にて失敗しました。(0x%2,%3)"
"2974","「ProcessDirector スタンドアローン」からの要求を処理できませんでした。"
"2975","[%1] エラー"
"2976","メールが送信されませんでした。:"
"2977","%1  コンテンツ「%2」が見つかりませんでした。"
"2978","データ内容：プロジェクト「%1」のプロジェクト情報"
"2979","%1  プロジェクトコード「%2」が見つかりませんでした。"
"2980","データ内容：プロジェクトコード「%1」のプロジェクト情報"
"2981","データ内容：プロセス「%1」のプロセス情報"
"2982","%1  プロセスコード「%2」が見つかりませんでした。"
"2983","データ内容：プロセスコード「 %1 」のプロセス情報"
"2984","データ内容：社員名「 %1 」の要員情報"
"2985","データ内容：社員番号「%1」の要員情報"
"2986","データ内容：社員名「%1」の担当プロジェクト一覧情報"
"2987","データ内容：社員番号「%1」の担当プロジェクト一覧情報"
"2988","社員名「%1」の担当コンテンツがありません。"
"2989","データ内容：社員名「%1」の担当コンテンツ一覧情報"
"2990","データ内容：プロジェクト「%1」のコンテンツ一覧情報"
"2991","データ内容：プロセス一覧情報"
"2992","社員番号「%1」が見つかりませんでした。"
"2993","コンテンツ確認情報"
"2994","データ内容：コンテンツ名「%1」のコンテンツ情報"
"2995","プロジェクト2情報"
"2996","プロジェクトカスタマイズ情報"
"2997","サービスイン情報"
"2998","業務情報"
"2999","機能区分情報"
"3000","プロジェクトカテゴリ情報"
"3001","プロジェクトフェーズ情報"
"3002","プロジェクトアクティビティ情報"
"3003","プロジェクトタスク情報"
"3004","管理シート区分定義情報"
"3005","進捗品質管理利用情報"
"3006","プロジェクト管理項目データ情報"
"3007","プロジェクトオーダ関係情報"
"3008","オーダ個別情報"
"3009","組織と要員情報"
"3010","進捗品質管理項目定義情報"
"3011","添付ファイルは「ProcessDirector スタンドアローン」用のデータです。"
"3012","添付ファイルを実行してデータを登録してください。"
"3013","なお、以下の理由で一部の要求を処理できませんでした。"
"3014","[%1] データファイル"
"3015","コマンド格納ファイルが作成できません(OPEN:%1)。"
"3016","コマンド格納ファイルが作成できません(WRITE)。"
"3017","ロードユーティリティ"
"3018","進行状況を表示します"
"3019","エラーデータを出力するファイルを指定します。指定しない場合、入力ファイルの拡張子を.errに変更したものが自動的に設定されます"
"3020","ロードユーティリティを終了します"
"3021","データベースへの格納を行います"
"3022","データベースに接続するためのパスワードを指定します"
"3023","データベースに接続するためのユーザ名を指定します"
"3024","ExcelでTAB区切りのテキストとして出力したファイルを指定します"
"3025","1日ですべて処理する"
"3026","進行状況"
"3027","エラーデータ出力ファイル"
"3028","入力ファイル"
"3029","データの格納を行います。よろしいですか？"
"3030","# 職制順コードから部門コードへのマッピングができませんでした"
"3031","# 部門コードがT_Sec_Infoに存在しません"
"3032","# 役職コードがT_Post_Infoに存在しません"
"3033","# 処理済のデータが入力されました(T_Mem_Info)"
"3034","# 処理済のデータが入力されました(T_SecMem_Relation)"
"3035","データの格納を中断しました (格納件数 %1 件)"
"3036","格納できなかったデータが %1 件存在します"
"3037","格納中断"
"3038","データの格納を完了しました (格納件数 %1 件)"
"3039","格納完了"
"3040","%1 が存在しません"
"3041","すべてのファイル (*.*)|*.*|"
"3042","テキスト ファイル (*.txt)|*.txt|"
"3043","データ形式が不正です"
"3044","形式"
"3045","形式が誤っています"
"3046","/f 入力ファイル※"
"3047","/e エラーデータ出力ファイル"
"3048","/u ユーザ名 (Default: sa)"
"3049","/p パスワード"
"3050","※ 入力ファイルが指定されている場合、ウィンドウの表示は行いません"
"3051","項目編集"
"3052","規模名"
"3053","金額名"
"3054","項目名を設定してください。"
"3055","項目名は%1文字以内で設定してください。"
"3056","項目を更新します。よろしいですか？"
"3057","無効"
"3058","選択項目編集"
"3059","初期値"
"3060","必須"
"3061","最大文字数"
"3062","属性を設定してください。"
"3063","最大文字数を指定してください。"
"3064","指定できる最大文字数は 1～%1 です。"
"3065","指定した最大文字数より長い初期値が指定されています。"
"3066","初期値に数値(-2147483648～2147483647)を入力してください。"
"3067","初期値に日付(YYYY/MM/DD)を入力してください。"
"3068","初期値に正しい数値(整数部%1桁)を入力してください。"
"3069","初期値に正しい数値(整数部%1桁,小数部%2桁)を入力してください。"
"3070","↑"
"3071","選択肢名"
"3072","選択肢を１つ以上設定してください。"
"3073","選択項目名を指定してください。"
"3074","削除に失敗しました。"
"3075","ﾊﾞｰｼﾞｮﾝ情報 Project1"
"3076","ｱﾌﾟﾘｹｰｼｮﾝ ﾀｲﾄﾙ"
"3077","ﾊﾞｰｼﾞｮﾝ"
"3078","ﾛｸﾞｵﾝ"
"3079","アドミニストレータ権限が必要です"
"3080","受注案件(案件)"
"3081","受注案件(審査)"
"3082","課題(課題)"
"3083","課題(回答)"
"3084","イベント"
"3085","審査実施(審査名)"
"3086","審査実施(審査記録)"
"3087","レビュー記録票(記録)"
"3088","レビュー記録票(項目)"
"3089","障害処理票(発生)"
"3090","障害処理票(回答)"
"3091","プロジェクト計画書(基本情報)"
"3092","プロジェクト計画書(詳細情報)"
"3093","完了報告書"
"3094","役割(プロセス)"
"3095","作業タイプ"
"3096","業種"
"3097","ミドルウェア"
"3098","金額"
"3099","プロジェクト追加情報"
"3100","ﾌｧｲﾙ(&F)"
"3101","保存(&S)..."
"3102","初期設定に戻す(&I)"
"3103","システム更新(&I)"
"3104","項目の追加(&A)..."
"3105","項目の編集(&E)..."
"3106","項目の削除(&D)..."
"3107","システム定義を表示(&D)"
"3108","プロジェクト項目を表示(&P)"
"3109","検索(&S)..."
"3110","ﾍﾙﾌﾟ(&H)"
"3111","ﾊﾞｰｼﾞｮﾝ情報(&A)..."
"3112","設定内容を保存しますか？"
"3113","利用"
"3114","定義サーバ"
"3115","タイプ"
"3116","略称項目名"
"3117","識別"
"3118","本項目は使用不可項目には設定できません。"
"3119","略称"
"3120","作業タイプ名"
"3121","業種名"
"3122","OS名"
"3123","DB名"
"3124","ミドルウェア名"
"3125","審査名"
"3126","略称審査名"
"3127","役割名"
"3128","略称役割名"
"3129","ｻｰﾊﾞ"
"3130","定義されている追加項目はありません。"
"3131","システム項目を初期設定に戻していいですか？"
"3132","システムを更新しました。"
"3133","システムの更新に失敗しました。"
"3134","本当にシステムを更新していいですか？"
"3135","システムに設定済みの項目は削除できません。"
"3136","システム項目は削除できません。"
"3137","システムから削除されます。項目を削除しますか？"
"3138","プロジェクト項目　（定義プロジェクトでのみ利用可能）"
"3139","サーバ項目　　　　（全プロジェクトで利用可能）"
"3140","更新不可"
"3141","入力必須"
"3142","末端のみ選択可能にする"
"3143","自動的に採番する項目として扱う"
"3144","入力オプション"
"3145","当日を設定する"
"3146","利用者を設定する"
"3147","利用者の組織を設定する"
"3148","繰返し項目編集"
"3149","略称項目名は%1文字以内で設定してください。"
"3150","文書番号を自動的に採番する項目は利用管理項目としてひとつしか定義できません。"
"3151","すでに「%1」が定義されているためチェックを外してください。"
"3152","システム"
"3153","自サーバ"
"3154","他サーバ"
"3155","当日"
"3156","利用者"
"3157","定義ファイル"
"3158","ファイルのオープンに失敗しました。"
"3159","ファイルの作成に失敗しました。"
"3160","情報ファイルの読み込み時にエラーが発生しました。"
"3161","情報ファイルとして認識できません。"
"3162","または、古いバージョンの情報ファイルのため対応できません。"
"3163","情報ファイルはバージョンが新しいため対応できません。"
"3164","フォーマットが誤っています"
"3165","ItemGIDフォーマットが誤っています"
"3166","ControlKindフォーマットが誤っています"
"3167","ItemAttrTypeフォーマットが誤っています"
"3168","ItemSubAttrTypeフォーマットが誤っています"
"3169","Sizeフォーマットが誤っています"
"3170","ItemNameフォーマットが誤っています"
"3171","OmitItemNameフォーマットが誤っています"
"3172","NullFlagフォーマットが誤っています"
"3173","InitStartDateDataフォーマットが誤っています"
"3174","InitEndDateDataフォーマットが誤っています"
"3175","InitIntDataフォーマットが誤っています"
"3176","InitStringDataフォーマットが誤っています"
"3177","InitDecimalDataフォーマットが誤っています"
"3178","InitSelectDataフォーマットが誤っています"
"3179","InitDataModeフォーマットが誤っています"
"3180","ScreenInfoフォーマットが誤っています"
"3181","Annotationフォーマットが誤っています"
"3182","IndispensableFlag)フォーマットが誤っています"
"3183","ItemDelFlagフォーマットが誤っています"
"3184","SvrIDフォーマットが誤っています"
"3185","SelectGIDフォーマットが誤っています"
"3186","SelectNameフォーマットが誤っています"
"3187","OmitSelectNameフォーマットが誤っています"
"3188","SelectSortViewフォーマットが誤っています"
"3189","MultiGIDフォーマットが誤っています"
"3190","%1レコード目の%2"
"3191","本項目は「審査実施(審査名)」と連携しているため、"
"3192","変更は「審査実施(審査名)」タブより行ってください。"
"3193","連携項目"
"3194","項目を１つ以上設定してください。"
"3195","%1を設定してください。"
"3196","%1は%2文字以内で設定してください。"
"3197","略称は%1文字以内で設定してください。"
"3198","役割名を指定してください。"
"3199","検索文字"
"3200","%1に検索文字が含まれる項目のみ表示します"
"3201","略称選択肢名"
"3202","テンプレート"
"3203","審査名を指定してください。"
"3204","テンプレートファイル"
"3205","カスタマイズ"
"3206","すべてのプロジェクトに設定する"
"3207","小項目列数"
"3208","一覧の検索項目"
"3209","第2項目"
"3210","第1項目"
"3211","月別タブ"
"3212","対象項目"
"3213","一覧のソート"
"3214","表示条件"
"3215","「確認状態」を一覧に表示する"
"3216","「全体」タブ表示に完了している課題は表示しない"
"3217","基本項目"
"3218","プロジェクト標準設定実行"
"3219","プロジェクト設定に戻す"
"3220","更新しました"
"3221","昇順"
"3222","降順"
"3223","項目数が足りません"
"3224","項目数を%1内にして下さい"
"3225","イベントのプロパティ"
"3226","太字は入力必須"
"3227","添付ファイル選択"
"3228","実施記録"
"3229","ファイルパス"
"3230","実施日時："
"3231","記録保管場所："
"3232","添付ファイル："
"3233","ｸﾘｱ"
"3234","する"
"3235","しない"
"3236","実施日時管理："
"3237","対象者："
"3238","開催責任者："
"3239","実施予定日時："
"3240","イベント名称："
"3241","イベント種別："
"3242","イベントの登録("
"3243","イベントの参照(%1)"
"3244","イベントの更新(%1)"
"3245","イベントの流用登録(%1)"
"3246","(未選択)"
"3247","実施日時は 'YYYY/MM/DD hh:mm' 形式で入力してください。"
"3248","実施日時は2001年以降の日付を指定してください。"
"3249","実施予定日時は 'YYYY/MM/DD hh:mm' 形式で入力してください。"
"3250","実施予定日時は2001年以降の日付を指定してください。"
"3251","それ以上追加できません。"
"3252","イベント種別を選択してください。"
"3253","イベント名称を入力してください。"
"3254","イベント名称は255バイト以内で入力してください。"
"3255","実施予定日時を入力してください。"
"3256","開催責任者を指定してください。"
"3257","対象者を指定してください。"
"3258","実施日時管理を指定してください。"
"3259","イベントの備考は255バイト以内で入力してください。"
"3260","記録保管場場所は255バイト以内で入力してください。"
"3261","実施記録の備考は255バイト以内で入力してください。"
"3262","データベースがオープンできないため、イベントの登録ができませんでした。"
"3263","データベースがオープンできないため、イベントの更新ができませんでした。"
"3264","データベースがオープンできないため、実施記録の登録ができませんでした。"
"3265","データベースがオープンできないため、実施記録の更新ができませんでした。"
"3266","イベントの%1番目のファイル %2 が存在しません。"
"3267","実施記録の%1番目のファイル %2 が存在しません。"
"3268","イベントのデータ登録時にエラーが発生しました。EventGID=%1,DataGID=%2%r%n(%3)%4"
"3269","実施記録のデータ登録時にエラーが発生しました。EventGID="
"3270","イベントのデータ登録でエラーが発生しました。EventGID=%1,DataGID=%2%r%n(%3)%4"
"3271","実施記録のデータ登録でエラーが発生しました。EventGID=%1,DataGID=%2%r%n(%3)%4"
"3272","イベントの項目データ登録でエラーが発生しました。EventGID=%1,DataGID=%2,ItemGID=%3%r%n(%4)%5"
"3273","イベントの要員データ登録でエラーが発生しました。EventGID="
"3274","イベントの添付ファイルデータ登録でエラーが発生しました。EventGID=%1,DataGID=%2,ItemGID=%3%r%n(%4)%5"
"3275","対応する題名の課題が存在しません。"
"3276","他"
"3277","営業"
"3278","依頼者 他"
"3279","30百万未満"
"3280","30百万以上"
"3281","50百万以上"
"3282","100百万以上"
"3283","公開"
"3284","非公開"
"3285","□"
"3286","基本条件項目設定"
"3287","条件リスト"
"3288","%1項目以上は設定できません"
"3289","新規登録"
"3290","ツリー非表示"
"3291","ﾒｰﾙ送信"
"3292","ファイル入力・出力"
"3293","ｲﾝﾎﾟｰﾄ"
"3294","ｴｸｽﾎﾟｰﾄ"
"3295","ｶｽﾀﾏｲｽﾞ"
"3296","カレンダー"
"3297","指定条件"
"3298","案件新規登録"
"3299","案件情報参照"
"3300","案件情報更新"
"3301","審査情報参照"
"3302","審査情報登録"
"3303","計画書登録"
"3304","計画書参照"
"3305","計画書更新"
"3306","プロジェクト登録"
"3307","案件削除"
"3308","メール送信"
"3309","課題新規登録"
"3310","課題参照"
"3311","課題更新"
"3312","回答参照"
"3313","回答登録"
"3314","課題削除"
"3315","割当てコンテンツ一覧"
"3316","イベント新規登録"
"3317","イベント流用登録"
"3318","イベント参照"
"3319","イベント更新"
"3320","イベント削除"
"3321","関連コンテンツがありません。"
"3322","流用登録"
"3323","ｶﾚﾝﾀﾞｰ "
"3324","予定日"
"3325","実施日"
"3326","以下の課題をインポートします。"
"3327","以下の回答をインポートします。"
"3328","修正"
"3329","「%1」を削除します"
"3330","「%1」を削除しました"
"3331","プロジェクトを選択してください。"
"3332","確認済"
"3333","%1 他"
"3334","審査実施日(%1)"
"3335","審査予定日(%1)"
"3336","サービスイン("
"3337","サービスイン"
"3338","プロジェクト開始日"
"3339","プロジェクト開始"
"3340","プロジェクト終了予定日"
"3341","プロジェクト終了"
"3342","プロジェクト終了日"
"3343","審査実施"
"3344","回答状況"
"3345","設定条件"
"3346","に正しい値を入力してください"
"3347","該当する項目に「エラー：システムで想定していないコードが挿入されています」を挿入しました。"
"3348","参照可能な報告者"
"3349","未参照の報告者"
"3350","旧報告者"
"3351","参照済"
"3352","設定解除"
"3353","定期設定"
"3354","日前より表示"
"3355","開始日"
"3356","対象メンバー選択"
"3357","下位組織を対象にする"
"3358","全解除"
"3359","対象メンバーを選択してください"
"3360","登録日の設定を行ってください"
"3361"," ∞"
"3362","メンバー名"
"3363","現在の設定内容"
"3364","上位役職者をすべて表示する"
"3365","参照方法の指定"
"3366","新しいウィンドウに表示する"
"3367","表示役職"
"3368","参照　"
"3369","ｺﾒﾝﾄ　"
"3370","定期登録"
"3371","個人定期登録"
"3372","組織定期登録"
"3373","更新日付"
"3374","初期処理中…"
"3375","報告書は登録されていません。"
"3376","%1さんの代行作業を開始しますか？"
"3377","を、関連情報を含めて削除します。"
"3378","既存コード"
"3379","再開"
"3380","要員関連情報削除"
"3381","プロジェクト関連情報削除"
"3382","無効な機能が選択されました。( %1 )"
"3383","メンテナンスツール"
"3384","処理を中断して、最初の状態に戻る時は 「OK」を押してください。"
"3385","処理を続行するときは 「ｷｬﾝｾﾙ」 を押してください。"
"3386","ユーザによって処理が中断されました。"
